105.0,0
105.75,4
106.0,1
106.25,3
106.5,2
106.75,4
107.25,1
107.25,3
107.5,4
108.5,3
109.0,4
109.5,3
109.5,4
110.0,0
110.5,1
111.0,4
111.25,1
111.5,3
111.75,4
112.25,3
113.25,4
113.5,3
113.75,4
114.5,0
114.75,1
115.25,2
115.5,4
115.75,0
116.0,3
116.25,1
116.5,4
116.75,2
117.25,4
117.75,2
117.75,3
118.25,0
118.25,4
118.75,1
119.0,3
120.5,4
120.75,1
121.0,3
121.25,0
121.5,4
121.75,3
121.75,1
122.25,4
122.5,2
122.75,3
123.0,4
123.5,1
124.0,4
124.0,0
124.25,3
124.75,2
124.75,4
125.25,2
125.25,4
125.75,3
126.0,1
126.25,0
126.5,4
126.75,3
127.0,2
127.25,4
127.75,1
127.75,4
128.25,0
128.25,3
128.75,4
129.0,1
129.25,3
129.5,2
129.75,4
130.0,1
130.25,3
130.5,0
130.75,4
131.0,2
131.25,3
131.5,3
131.5,4
132.25,4
132.5,2
132.75,3
133.0,1
133.25,4
133.5,0
133.75,3
134.25,4
134.5,3
134.75,4
135.0,2
135.25,1
135.5,4
135.75,0
136.5,3
136.5,4
137.0,0
137.0,1
137.5,3
137.5,4
140.0,1
140.25,4
140.5,2
140.75,3
141.0,2
141.25,4
141.5,1
141.75,3
142.25,1
142.5,4
143.0,0
143.0,3
143.5,1
143.5,4
144.0,3
144.0,0
144.5,4
144.75,1
145.0,3
145.5,0
146.0,4
146.25,1
146.5,3
146.75,4
147.25,3
147.5,4
147.75,1
148.0,3
148.5,0
148.75,4
149.0,1
149.25,3
149.5,0
149.75,4
150.0,1
150.25,3
150.75,2
151.0,1
151.5,4
152.0,3
152.0,1
152.5,4
152.5,0
153.0,3
153.0,1
153.5,4
153.75,0
154.0,3
154.25,1
154.5,4
155.0,0
155.25,3
155.5,4
155.75,1
156.0,3
156.25,0
156.25,4
156.75,1
156.75,3
157.0,4
157.25,4
157.5,3
157.75,1
158.0,4
158.25,0
158.75,1
159.0,2
160.0,3
160.25,2
160.5,3
160.75,2
161.0,3
161.25,1
161.25,4
161.5,0
162.0,1
162.25,3
162.5,2
163.0,3
163.0,1
163.5,4
163.5,0
164.25,3
164.5,1
164.5,4
165.0,1
165.5,3
165.5,4
165.75,1
166.0,3
166.25,0
166.25,4
166.75,1
167.25,3
167.5,1
167.5,4
168.0,0
168.5,3
169.0,4
169.25,2
169.5,3
169.75,1
170.25,4
170.5,1
170.75,3
171.0,0
171.25,4
171.75,1
172.0,3
172.25,1
172.75,4
173.0,0
173.25,3
173.5,1
173.75,4
174.25,0
175.0,4
175.25,1
175.5,3
175.75,1
176.0,4
176.5,1
176.75,4
177.0,1
177.25,4
177.25,2
177.75,3
178.25,1
178.5,4
178.75,1
179.25,3
179.75,2
179.75,4
180.25,1
180.75,3
181.25,1
181.5,4
182.0,0
182.5,3
182.75,1
183.0,4
183.25,0
183.5,3
184.0,1
184.25,4
184.5,0
185.0,3
185.25,1
185.5,4
185.75,2
186.25,3
186.5,2
186.75,4
187.0,1
187.25,3
187.75,3
187.75,4
188.25,2
188.25,1
188.75,1
188.75,0
189.5,3
189.5,4
190.0,2
190.5,3
190.5,2
190.5,1
191.0,3
191.25,2
191.5,4
191.75,1
192.0,3
192.5,1
192.5,4
192.75,0
193.0,3
193.5,1
193.75,3
194.0,2
194.25,4
194.5,1
194.75,3
195.0,2
195.25,4
195.5,0
195.75,1
196.5,3
197.0,4
197.25,1
198.0,2
198.5,3
198.75,1
199.0,0
199.5,4
199.75,1
200.0,3
200.25,2
200.75,3
201.0,1
201.25,4
201.5,0
201.75,3
202.0,1
202.25,4
202.75,1
203.0,3
203.0,0
203.25,4
203.5,1
203.75,3
204.25,4
204.5,1
205.0,4
205.5,0
205.5,3
206.0,1
206.25,4
206.5,3
207.0,1
207.25,4
207.5,0
207.75,3
208.0,1
208.25,4
208.5,2
208.75,3
209.0,1
209.25,2
209.5,3
209.75,1
210.0,4
210.5,0
211.25,3
211.25,2
211.75,1
212.0,3
212.5,0
212.75,4
213.0,1
213.25,3
213.5,2
214.0,1
214.75,3
215.25,1
215.75,4
216.25,3
216.25,4
216.75,2
216.75,1
217.75,4
218.0,0
218.5,3
218.75,1
219.0,3
219.0,4
219.5,2
219.5,3
220.0,4
220.0,1
220.5,0
220.75,3
221.0,1
221.5,3
221.75,2
222.0,4
222.25,1
222.75,3
223.25,1
223.75,2
224.25,1
224.25,4
225.0,2
226.5,3
226.75,4
227.0,3
227.25,4
227.5,3
227.75,4
228.0,3
228.25,4
228.5,3
228.75,1
229.0,2
229.5,1
229.5,2
230.0,1
230.0,2
230.5,1
230.75,2
231.0,1
231.25,2
231.5,1
231.75,2
232.25,1
232.25,2
232.75,1
232.75,2
233.25,0
233.5,1
233.75,0
234.0,1
234.5,0
234.5,1
235.0,0
235.0,1
235.5,0
235.75,1
236.0,0
236.25,1
236.625,0
236.625,1
237.125,0
237.25,1
237.75,0
238.0,1
238.5,2
238.75,4
239.25,1
239.375,4
239.75,1
239.875,4
240.25,1
240.5,4
240.75,1
241.0,4
241.25,1
241.5,4
241.75,1
242.0,4
242.25,1
242.5,4
242.875,1
243.0,4
243.375,2
243.625,4
244.0,2
244.125,4
244.5,2
244.625,4
245.0,2
245.125,4
245.5,2
245.625,4
246.0,2
246.125,4
246.5,2
246.625,4
247.0,2
247.25,4
247.5,2
247.75,4
248.25,3
248.25,4
248.75,3
248.875,4
249.25,3
249.375,4
249.875,3
250.0,4
250.25,0
250.375,4
250.75,0
251.0,4
251.25,0
251.5,4
251.875,0
252.0,4
252.375,0
252.625,4
253.0,0
253.25,4
253.625,0
253.875,4
254.375,4
